,Appointed,Name,Status,Address,Role,Appointed on,Register Location,Registration Number,Company status,Resigned on,Correspondence address,Register location,Registration number,Company number
2831,SKY CHARM SECRETARIAL SERVICES LIMITED,"RIDA TRADING CO., LTD (08940128)",,,Secretary,12 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08940128
2832,SKY CHARM SECRETARIAL SERVICES LIMITED,JATOSTAR CONSTRUCTION DESIGN LTD. (09473764),,,Secretary,5 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09473764
2833,SKY CHARM SECRETARIAL SERVICES LIMITED,"ANJI FASHION CHAIRS CO., LTD (09476114)",,,Secretary,6 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09476114
2834,SKY CHARM SECRETARIAL SERVICES LIMITED,"HOMASTER EP INDUSTRY CO., LTD (08955499)",,,Secretary,9 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08955499
2835,SKY CHARM SECRETARIAL SERVICES LIMITED,ZIHHO INDUSTRY CORPORATION LIMITED (06081129),,,Secretary,16 January 2015,,,Active,8 January 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,06081129
2836,SKY CHARM SECRETARIAL SERVICES LIMITED,"WEIFANG XINYUAN METAL PRODUCTS CO., LTD. (09399958)",,,Secretary,21 January 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09399958
2837,SKY CHARM SECRETARIAL SERVICES LIMITED,"PROSPER PHARMACHEM CO., LIMITED (09408604)",,,Secretary,27 January 2015,,,Active,10 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09408604
2838,SKY CHARM SECRETARIAL SERVICES LIMITED,BAGLAND LTD (09395600),,,Secretary,19 January 2015,,,Active,24 December 2015,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09395600
2839,SKY CHARM SECRETARIAL SERVICES LIMITED,MOCS INVESTMENT LIMITED (07150151),,,Secretary,12 December 2014,,,Active,12 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07150151
2840,SKY CHARM SECRETARIAL SERVICES LIMITED,"JOTAIN MATERIAL CO., LTD (09399659)",,,Secretary,21 January 2015,,,Active,19 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09399659
2841,SKY CHARM SECRETARIAL SERVICES LIMITED,"BALLEAD INDUSTRIES CO., LTD (09404278)",,,Secretary,23 January 2015,,,Active,29 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09404278
2842,SKY CHARM SECRETARIAL SERVICES LIMITED,"GREENLAND ALUMINUM INDUSTRIAL CO., LTD. (09480143)",,,Secretary,10 March 2015,,,Active,16 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09480143
2843,SKY CHARM SECRETARIAL SERVICES LIMITED,TOLO CLOTHING COMPANY LIMITED (09399754),,,Secretary,21 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09399754
2844,SKY CHARM SECRETARIAL SERVICES LIMITED,"HE MAO CO., LTD (09401688)",,,Secretary,22 January 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09401688
2845,SKY CHARM SECRETARIAL SERVICES LIMITED,SMM INDUSTRIES LTD (09481879),,,Secretary,10 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09481879
2846,SKY CHARM SECRETARIAL SERVICES LIMITED,MARJANE HOLDING LTD (09404348),,,Secretary,23 January 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UK,8026775,09404348
2847,SKY CHARM SECRETARIAL SERVICES LIMITED,"UK INTERNATIONAL FOOD TRADING CO., LIMITED (09404526)",,,Secretary,26 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UK,8026775,09404526
2848,SKY CHARM SECRETARIAL SERVICES LIMITED,ALLIED INDUSTRIAL MATERIAL LTD (09462821),,,Secretary,27 February 2015,,,Active,3 February 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09462821
2849,SKY CHARM SECRETARIAL SERVICES LIMITED,T&G ENTERPRISES LIMITED (09466123),,,Secretary,2 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09466123
2850,SKY CHARM SECRETARIAL SERVICES LIMITED,HOMEWELL INDUSTRY LIMITED (09006285),,,Secretary,27 January 2015,,,Active,27 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09006285
2851,SKY CHARM SECRETARIAL SERVICES LIMITED,"EVER MING CO., LTD (09412680)",,,Secretary,29 January 2015,,,Active,17 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09412680
2852,SKY CHARM SECRETARIAL SERVICES LIMITED,HENGSHENG MANUFACTURING LTD (09469055),,,Secretary,3 March 2015,,,Active,16 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09469055
2853,SKY CHARM SECRETARIAL SERVICES LIMITED,"E-PASSION CO., LTD. (08414759)",,,Secretary,23 December 2014,,,Active,20 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08414759
2854,SKY CHARM SECRETARIAL SERVICES LIMITED,APLUS HOLDING LTD (09018793),,,Secretary,11 March 2015,,,Active,7 April 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09018793
2855,SKY CHARM SECRETARIAL SERVICES LIMITED,WISE INDUSTRIAL LTD (09484577),,,Secretary,11 March 2015,,,Active,30 May 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09484577
2856,SKY CHARM SECRETARIAL SERVICES LIMITED,"ANHORNG AUTO LIGHTING CO., LTD (09420633)",,,Secretary,3 February 2015,,,Active,23 February 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09420633
2857,SKY CHARM SECRETARIAL SERVICES LIMITED,"TRENDCHEM GROUP CO., LTD (07955203)",,,Secretary,29 January 2015,,,Active,14 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07955203
2858,SKY CHARM SECRETARIAL SERVICES LIMITED,"SENO CONTROLS CO., LIMITED (09406452)",,,Secretary,26 January 2015,,,Active,9 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09406452
2859,SKY CHARM SECRETARIAL SERVICES LIMITED,"FLOURISHING & CLEAN (UK) CO., LTD (09406782)",,,Secretary,26 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09406782
2860,SKY CHARM SECRETARIAL SERVICES LIMITED,"GVP INTERNATIONAL CO., LTD (07125589)",,,Secretary,10 February 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07125589
2861,SKY CHARM SECRETARIAL SERVICES LIMITED,WINNER STATE LTD (09484711),,,Secretary,12 March 2015,,,Active,24 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09484711
2862,SKY CHARM SECRETARIAL SERVICES LIMITED,"HELP YOU CO., LTD (09473754)",,,Secretary,5 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09473754
2863,SKY CHARM SECRETARIAL SERVICES LIMITED,CENTURY ERA LIMITED (07121243),,,Secretary,29 January 2015,,,Active,21 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07121243
2864,SKY CHARM SECRETARIAL SERVICES LIMITED,"HANCHENG INDUSTRIAL CO., LTD (09486871)",,,Secretary,12 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09486871
2865,SKY CHARM SECRETARIAL SERVICES LIMITED,"AEON IMPORT&EXPORT CO., LTD (09486702)",,,Secretary,12 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09486702
2866,SKY CHARM SECRETARIAL SERVICES LIMITED,"NINGBO OUTDOOR TOOL MANUFACTURING CO., LTD (09489605)",,,Secretary,13 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09489605
2867,SKY CHARM SECRETARIAL SERVICES LIMITED,"JIANGSU BEIYATE INDUSTRIAL CO., LTD (09417392)",,,Secretary,2 February 2015,,,Active,11 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09417392
2868,SKY CHARM SECRETARIAL SERVICES LIMITED,WIND VANE CREATIVE LIMITED (09412665),,,Secretary,29 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09412665
2869,SKY CHARM SECRETARIAL SERVICES LIMITED,SUELYN SADE TRADE LIMITED (09410838),,,Secretary,28 January 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09410838
2870,SKY CHARM SECRETARIAL SERVICES LIMITED,"UK BRILLIANT INTERNATIONAL TRADE CO., LTD (09475279)",,,Secretary,6 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09475279
2871,SKY CHARM SECRETARIAL SERVICES LIMITED,"MILAN AUTO PARTS CO., LTD (09476502)",,,Secretary,6 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09476502
2872,SKY CHARM SECRETARIAL SERVICES LIMITED,"NANJING SHINY VALUE INDUSTRIAL & TRADING CO., LTD (09410671)",,,Secretary,28 January 2015,,,Active,21 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09410671
2873,SKY CHARM SECRETARIAL SERVICES LIMITED,"AKATA (HK) INTERNATIONAL CO., LTD (09412974)",,,Secretary,29 January 2015,,,Active,21 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UK,8026775,09412974
2874,SKY CHARM SECRETARIAL SERVICES LIMITED,WINBOTH INTERNATIONAL LIMITED (07198681),,,Secretary,26 January 2015,,,Active,26 January 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07198681
2875,SKY CHARM SECRETARIAL SERVICES LIMITED,HOT POINT INTERNATIONAL LIMITED (09414398),,,Secretary,30 January 2015,,,Active,9 December 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UK,8026775,09414398
2876,SKY CHARM SECRETARIAL SERVICES LIMITED,"NINGBO ESKY INTERNATIONAL TRADING CO., LTD (09491412)",,,Secretary,16 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09491412
2877,SKY CHARM SECRETARIAL SERVICES LIMITED,"SHANDONG MING YUAN LATEX CO., LTD (09417773)",,,Secretary,2 February 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09417773
2878,SKY CHARM SECRETARIAL SERVICES LIMITED,"TOPS TRADING CO., LIMITED (09421047)",,,Secretary,4 February 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09421047
2879,SKY CHARM SECRETARIAL SERVICES LIMITED,FOREX MATE LIMITED (09417806),,,Secretary,2 February 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09417806
2880,SKY CHARM SECRETARIAL SERVICES LIMITED,QINUO INDUSTRIAL LIMITED (09420930),,,Secretary,4 February 2015,,,Active,10 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09420930
2881,SKY CHARM SECRETARIAL SERVICES LIMITED,KES INDUSTRY LTD (08505935),,,Secretary,28 February 2015,,,Active,7 April 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08505935
2882,SKY CHARM SECRETARIAL SERVICES LIMITED,MEKESSON GROUP LTD (07617502),,,Secretary,5 February 2015,,,Active,18 February 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07617502
2883,SKY CHARM SECRETARIAL SERVICES LIMITED,MEGACURA CORPORATION LTD (08551506),,,Secretary,11 March 2015,,,Active,4 May 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08551506
2884,SKY CHARM SECRETARIAL SERVICES LIMITED,"NUTRA GREEN INGREDIENTS CO., LTD (09481993)",,,Secretary,10 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09481993
2885,SKY CHARM SECRETARIAL SERVICES LIMITED,KOWIN INDUSTRIAL LIMITED (06841002),,,Secretary,9 March 2015,,,Active,9 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,06841002
2886,SKY CHARM SECRETARIAL SERVICES LIMITED,GRAND JADE INDUSTRIAL LTD (09495326),,,Secretary,17 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09495326
2887,SKY CHARM SECRETARIAL SERVICES LIMITED,"DDL GROUP CO., LTD. (08937980)",,,Secretary,13 March 2015,,,Active,13 March 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08937980
2888,SKY CHARM SECRETARIAL SERVICES LIMITED,"WINKAY TRADING CO., LIMITED (09499643)",,,Secretary,19 March 2015,,,Active,21 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09499643
2889,SKY CHARM SECRETARIAL SERVICES LIMITED,"ZHEJIANG ABTTRUST ELECTRIC CO., LTD (09430025)",,,Secretary,9 February 2015,,,Active,23 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09430025
2890,SKY CHARM SECRETARIAL SERVICES LIMITED,"HUASHENG MINING CO., LIMITED (09427276)",,,Secretary,6 February 2015,,,Active,5 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09427276
2891,SKY CHARM SECRETARIAL SERVICES LIMITED,"TOUS JOURNEYS INTERNATIONAL CO., LTD (09500705)",,,Secretary,20 March 2015,,,Active,20 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09500705
2892,SKY CHARM SECRETARIAL SERVICES LIMITED,POWER UNION TECHNOLOGY LTD (08990733),,,Secretary,17 March 2015,,,Active,17 March 2015,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08990733
2893,SKY CHARM SECRETARIAL SERVICES LIMITED,POWER UNION TECHNOLOGY LTD (08990733),,,Secretary,18 March 2015,,,Active,16 March 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08990733
2894,SKY CHARM SECRETARIAL SERVICES LIMITED,FFC HOLDINGS GROUP LTD (07564887),,,Secretary,24 March 2015,,,Active,19 March 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,07564887
2895,SKY CHARM SECRETARIAL SERVICES LIMITED,"BEST ACCESSORIES CO., LTD (09484592)",,,Secretary,11 March 2015,,,Active,14 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09484592
2896,SKY CHARM SECRETARIAL SERVICES LIMITED,LINKLINKS LTD (08075472),,,Secretary,12 March 2015,,,Active,22 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08075472
2897,SKY CHARM SECRETARIAL SERVICES LIMITED,SHANGHAI BEST LIVING LTD. (09505471),,,Secretary,24 March 2015,,,Active,24 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09505471
2898,SKY CHARM SECRETARIAL SERVICES LIMITED,"HUADU TEXTILE CO., LTD (08224010)",,,Secretary,10 February 2015,,,Active,1 December 2015,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08224010
2899,SKY CHARM SECRETARIAL SERVICES LIMITED,LONDON BERLLING JEWELRY LTD (09514577),,,Secretary,27 March 2015,,,Active,25 February 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09514577
2900,SKY CHARM SECRETARIAL SERVICES LIMITED,"ANYDIY AUTO CO., LTD (09510495)",,,Secretary,26 March 2015,,,Active,28 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09510495
2901,SKY CHARM SECRETARIAL SERVICES LIMITED,ELM ASSET MANAGEMENT INC LTD (07228594),,,Secretary,12 March 2015,,,Active,9 May 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,07228594
2902,SKY CHARM SECRETARIAL SERVICES LIMITED,"RICH TASTE INTERNATIONAL TRADE CO., LTD (09430435)",,,Secretary,9 February 2015,,,Active,9 January 2017,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09430435
2903,SKY CHARM SECRETARIAL SERVICES LIMITED,"SANMEN RONGLI RUBBER BELT CO., LTD (09434826)",,,Secretary,11 February 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09434826
2904,SKY CHARM SECRETARIAL SERVICES LIMITED,SHMILY (UK) INT'L ENTERPRISES LIMITED (09437598),,,Secretary,12 February 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09437598
2905,SKY CHARM SECRETARIAL SERVICES LIMITED,"XIAMEN POWER TRANSMISSION IMP.&EXP. CO., LTD. (07946941)",,,Secretary,30 December 2014,,,Active,25 February 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,07946941
2906,SKY CHARM SECRETARIAL SERVICES LIMITED,"MORESOO TECHNOLOGY CO., LTD. (09422373)",,,Secretary,4 February 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09422373
2907,SKY CHARM SECRETARIAL SERVICES LIMITED,"LONES PLASTIC MACHINERY CO., LTD (09473757)",,,Secretary,5 March 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09473757
2908,SKY CHARM SECRETARIAL SERVICES LIMITED,"CHAMPION INTERNATIONAL TEXTILES CO., LTD (08905698)",,,Secretary,21 February 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,08905698
2909,SKY CHARM SECRETARIAL SERVICES LIMITED,HARVEST TOP INDUSTRIAL LIMITED (09517946),,,Secretary,30 March 2015,,,Active,1 November 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09517946
2910,SKY CHARM SECRETARIAL SERVICES LIMITED,"BYT (HONGKONG) TECHNOLOGY CO., LTD (09518396)",,,Secretary,31 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09518396
2911,SKY CHARM SECRETARIAL SERVICES LIMITED,HAOWANG INTERNATIONAL HOLDINGS LIMITED (09520081),,,Secretary,31 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09520081
2912,SKY CHARM SECRETARIAL SERVICES LIMITED,"FORMEX CHEMICALS CO., LTD (09476322)",,,Secretary,6 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09476322
2913,SKY CHARM SECRETARIAL SERVICES LIMITED,"HANGZHOU Q.S. IMP. AND EXP. CO., LTD. (09429880)",,,Secretary,9 February 2015,,,Dissolved,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09429880
2914,SKY CHARM SECRETARIAL SERVICES LIMITED,YING INTERNATIONAL INCORPORATION GROUP LTD (09485847),,,Secretary,12 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09485847
2915,SKY CHARM SECRETARIAL SERVICES LIMITED,"ACEWIS-HURON LIGHTING (UK) INDUSTRY CO., LTD (08931043)",,,Secretary,10 March 2015,,,Active,,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08931043
2916,SKY CHARM SECRETARIAL SERVICES LIMITED,"DONGGANG RUIKAI TRADE CO., LTD (09484712)",,,Secretary,12 March 2015,,,Active,11 March 2016,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",UNITED KINGDOM,8026775,09484712
2917,SKY CHARM SECRETARIAL SERVICES LIMITED,HISINCE INTERNATIONAL LIMITED (08073731),,,Secretary,13 March 2015,,,Active,8 April 2016,"Chase Business Centre, 39-41 Chase Side, London, England, N14 5BP",UNITED KINGDOM,8026775,08073731
